CALENDARYEAR,MONTHNUMBEROFYEAR,DAYNUMBEROFMONTH,CUSTOMERKEY,FIRSTNAME,LASTNAME,YEARLYINCOME,BIRTHDATE,GENDER,TOTAL_QUANTITY
2008,3,12,15542,Andrea,Baker,70000,1966-04-22,F,3
2008,5,11,18340,Arianna,Cooper,40000,1980-04-22,F,2
2008,6,5,24552,Ross,Carlson,70000,1949-09-24,M,2
2008,2,17,11962,Alexandra,Roberts,60000,1980-11-28,F,1
2008,2,20,17221,Ricky,Navarro,90000,1953-10-02,M,7
2008,6,7,17687,Miguel,Turner,60000,1963-01-23,M,2
2008,2,29,15303,Haley,Patterson,70000,1948-10-23,F,1
2008,2,20,15230,Jillian,Vance,70000,1966-12-18,F,3
2008,5,21,20953,Neil,Rubio,20000,1978-06-05,M,2
2008,6,9,12592,Amy,Li,30000,1965-07-20,F,3
2008,2,15,23021,Stefanie,Mehta,100000,1967-07-18,F,2
2008,2,6,17598,Cameron,Harris,60000,1970-10-12,M,2
2008,6,14,18865,Ashley,Hayes,60000,1957-01-23,F,3
2008,5,26,14822,Jessica,Martin,30000,1967-09-25,F,2
2008,4,2,12408,Jon,Lu,50000,1974-02-05,M,3
2008,2,25,19673,Mathew,Navarro,10000,1949-02-13,M,2
2008,5,12,23834,Ethan,Long,60000,1976-06-06,M,4
2008,6,27,15660,April,Jai,20000,1963-09-02,F,2
2008,4,16,15572,Anna,Garcia,60000,1962-03-19,F,1
2008,2,9,17929,Alfredo,Rubio,20000,1947-12-07,M,3
2008,7,26,27480,Chloe,Parker,70000,1981-06-07,F,4
2008,3,9,17860,Noah,Diaz,60000,1965-05-09,M,5
2008,2,23,11111,Meredith,Gutierrez,60000,1966-02-23,F,3
2008,6,28,23698,Melissa,Coleman,30000,1949-05-21,F,1
2008,4,19,16831,Theodore,Vazquez,130000,1959-05-12,M,4
2008,6,9,27697,Melvin,Nath,60000,1965-02-28,M,1
2008,7,3,16757,Mackenzie,Cox,110000,1971-07-03,F,1
2008,6,19,11868,Jessica,Peterson,70000,1971-08-04,F,2
2008,6,16,26553,Kayla,Powell,40000,1981-05-10,F,3
2008,4,16,18370,Tristan,Flores,60000,1975-02-12,M,1
2008,5,24,15789,Steve,Schmidt,110000,1970-08-15,F,3
2008,5,4,21794,Alyssa,James,60000,1953-09-15,F,3
2008,1,9,17682,Anna,Ramirez,80000,1962-09-22,F,2
2008,6,9,23895,Nicole,Powell,60000,1969-04-14,F,1
2008,5,26,16651,Abigail,Martinez,120000,1947-09-26,F,2
2008,2,20,26998,Fernando,Perry,10000,1975-09-18,M,3
2008,3,22,16329,Jamie,Ye,20000,1977-12-13,F,5
2008,5,29,12822,Alexandra,James,40000,1971-05-24,F,2
2008,2,3,11398,Colin,Nath,30000,1973-09-09,M,2
2008,6,11,16370,Molly,Gonzalez,40000,1960-01-26,F,1
2008,2,18,26313,Dalton,Simmons,70000,1975-11-02,M,2
2008,2,24,15242,Neil,Suarez,40000,1957-08-22,M,1
2008,1,11,20595,Karla,Andersen,80000,1952-05-02,F,3
2008,6,17,19109,Jade,Brooks,60000,1976-07-03,F,3
2008,7,25,11506,Nicholas,Brown,60000,1970-05-17,M,4
2008,6,18,16572,Jon,Xu,10000,1972-05-17,M,1
2008,4,1,18409,Olivia,Washington,60000,1959-09-12,F,3
2008,5,27,25543,Ramon,Chen,10000,1960-09-23,M,3
2008,6,28,15891,Jordan,Lopez,70000,1951-06-11,M,2
2008,5,12,24139,Andrew,Williams,10000,1977-05-27,M,2
2008,1,3,13613,Derek,Jai,60000,1979-12-24,M,1
2008,6,5,11354,Deanna,Suarez,20000,1946-02-23,F,3
2008,1,16,11258,Xavier,Hill,120000,1937-06-28,M,1
2008,7,17,26781,Jan,Cox,30000,1983-12-04,F,4
2008,6,5,14079,Lauren,Price,40000,1980-03-14,F,3
2008,1,10,19208,Angelica,Diaz,30000,1958-04-04,F,4
2008,1,6,12068,Maria,Jenkins,70000,1948-05-22,F,2
2008,5,28,15343,Carson,Barnes,60000,1955-09-07,M,1
2008,4,19,24795,Alexandra,Lewis,60000,1973-11-22,F,5
2008,6,8,26194,Miguel,Brown,40000,1980-12-11,M,5
2008,2,19,29325,Cameron,Thomas,40000,1980-08-18,M,3
2008,2,19,11043,Nathan,Simmons,60000,1980-02-24,M,1
2008,6,7,14164,Kari,Smith,50000,1973-11-12,F,2
2008,3,4,16067,Maria,Butler,50000,1973-04-20,F,6
2008,1,25,20107,Danielle,Morris,40000,1961-03-08,F,1
2008,5,6,15674,Tommy,Raheem,30000,1973-07-08,M,3
2008,6,25,26958,Jerry,Xu,40000,1973-05-28,M,4
2008,2,15,15167,Sara,Hernandez,130000,1947-03-24,F,5
2008,1,15,13003,Jill,Hernandez,80000,1971-01-20,F,1
2008,5,6,25508,Melissa,Cook,30000,1981-06-03,F,1
2008,6,19,26283,Jeremiah,Diaz,50000,1976-10-19,M,3
2008,2,7,11989,Kara,Anand,70000,1966-03-28,F,1
2008,3,1,12744,Anna,Moore,40000,1976-11-27,F,2
2008,6,14,25493,Hunter,Evans,40000,1968-09-19,M,6
2008,5,13,13005,Desiree,Alvarez,80000,1970-08-15,F,1
2008,2,10,19528,Bailey,Hall,50000,1971-05-14,F,2
2008,1,11,20450,Edwin,Tang,70000,1961-02-10,M,1
2008,5,4,11966,Rafael,Black,70000,1960-02-17,M,1
2008,5,9,28975,Walter,Gill,40000,1944-07-06,M,3
2008,2,24,21706,Haley,Murphy,30000,1961-12-08,F,4
2008,1,26,11462,Laura,Lin,110000,1976-01-19,F,2
2008,3,15,15948,Angela,Hughes,130000,1968-11-20,F,3
2008,6,14,18441,Tabitha,Munoz,70000,1945-08-21,F,3
2008,5,9,19115,Bailey,Sanchez,50000,1973-10-05,F,3
2008,1,7,26321,Randall,Blanco,70000,1972-11-19,M,3
2008,5,28,25297,Devon,Shan,30000,1978-03-19,M,2
2008,1,11,19246,Carlos,Campbell,60000,1975-08-09,M,1
2008,5,3,17399,Ian,Sanchez,150000,1968-05-26,M,3
2008,5,24,26761,Tabitha,Prasad,60000,1966-07-04,F,2
2008,7,3,18283,Mallory,Vazquez,100000,1970-07-14,F,1
2008,1,26,16380,Mariah,Torres,80000,1962-10-24,F,2
2008,2,10,16023,Willie,Zhang,10000,1951-07-17,M,3
2008,4,3,11370,Alicia,Xu,20000,1982-04-01,F,1
2008,3,3,14323,Colin,Tang,70000,1961-09-20,M,4
2008,1,30,12120,Xavier,Simmons,60000,1956-07-11,M,2
2008,4,19,28706,Reginald,Ashe,10000,1956-08-09,M,3
2008,2,5,19001,Fernando,Brown,40000,1952-02-24,M,1
2008,4,2,24559,Adrienne,Suarez,80000,1957-06-05,F,2
2008,6,24,14344,Kurt,Xie,30000,1943-09-21,M,2
2008,2,15,13660,Ethan,Davis,70000,1946-03-09,M,3
2008,1,8,11519,Jerome,Navarro,40000,1959-03-17,M,1
2008,5,22,13629,Karla,Yuan,90000,1976-07-21,F,2
2008,4,3,12970,Angela,Powell,40000,1964-07-17,F,5
2008,1,28,26966,Cedric,Zhang,30000,1972-02-09,M,4
2008,2,21,11676,Alan,Hu,80000,1970-02-13,M,1
2008,5,3,23706,Mackenzie,Cooper,70000,1950-03-13,F,1
2008,6,27,11432,Dominique,Prasad,80000,1955-09-11,F,3
2008,7,27,12801,Melody,Browning,30000,1972-01-05,F,2
2008,4,20,13038,Wilson,Pais,40000,1954-02-01,M,1
2008,5,1,16810,Michael,Rodriguez,70000,1955-09-01,M,1
2008,6,19,11315,Hailey,Ward,70000,1957-10-01,F,1
2008,5,4,15715,Isabella,Adams,60000,1979-06-20,F,2
2008,4,25,15512,Jose,Hayes,70000,1130-11-27,M,3
2008,2,3,11203,Luis,Diaz,40000,1952-08-21,M,3
2008,3,5,14667,Olivia,Alexander,80000,1974-07-20,F,2
2008,2,29,11632,Alexandra,Jenkins,60000,1975-05-06,F,2
2008,4,19,24142,Christian,Davis,10000,1966-06-27,M,2
2008,1,22,22873,Robert,Williams,70000,1966-01-26,M,1
2008,3,7,12150,Logan,Wang,130000,1968-08-12,M,1
2008,7,21,13701,Haley,Scott,40000,1978-11-23,F,2
2008,6,18,28078,Jack,Young,80000,1967-09-13,M,4
2008,6,26,18817,Brittany,Russell,90000,1967-01-14,F,3
2008,6,6,14732,Trinity,Cook,30000,1957-11-24,F,2
2008,5,7,14929,Peter,Anand,30000,1972-10-03,M,3
2008,3,12,26718,Richard,Flores,100000,1940-05-13,M,4
2008,7,29,14079,Lauren,Price,40000,1980-03-14,F,3
2008,6,16,16550,Frederick,Madan,30000,1963-02-22,M,2
2008,6,17,26302,James,Jackson,40000,1974-07-12,M,5
2008,5,8,16591,Clarence,He,160000,1957-10-27,M,3
2008,4,3,20704,Shane,Rodriguez,70000,1967-02-21,M,4
2008,4,18,14789,Rosa,Zhang,20000,1970-10-03,F,3
2008,4,26,15378,Devin,Ward,80000,1967-03-06,M,3
2008,7,22,15074,Elizabeth,Perry,10000,1924-02-26,F,2
2008,5,30,16136,George,Srini,50000,1971-06-04,M,1
2008,3,29,12028,Sarah,Lewis,30000,1981-11-11,F,2
2008,3,10,22056,Alex,Howard,40000,1983-02-18,M,2
2008,7,28,19640,Richard,Walker,30000,1984-09-17,M,3
2008,5,12,17691,Alexandria,Bradley,50000,1977-04-24,F,3
2008,4,28,11472,Kenneth,Kumar,60000,1967-04-03,M,3
2008,1,11,11846,Savannah,Reed,50000,1968-06-15,F,1
2008,3,13,15929,Karla,Raji,150000,1960-08-10,F,2
2008,7,31,26832,Kate,Xie,30000,1970-02-03,F,3
2008,1,16,23226,Leonard,Xie,30000,1976-09-16,M,4
2008,5,19,17441,Natalie,Turner,80000,1958-11-12,F,4
2008,1,9,17436,Evan,Ramirez,60000,1959-07-08,M,1
2008,4,25,21874,Brandi,Suarez,70000,1980-05-22,F,3
2008,6,1,18824,Elijah,Collins,120000,1966-08-24,M,4
2008,6,6,19293,Chloe,Watson,30000,1974-08-28,F,2
2008,1,17,13636,Jarrod,Rodriguez,90000,1975-01-02,M,2
2008,3,4,11237,Clarence,Anand,130000,1962-09-23,M,2
2008,1,26,25474,Jimmy,Diaz,10000,1968-12-10,M,2
2008,6,11,21833,Terrance,Gonzalez,90000,1948-06-19,M,1
2008,5,16,12063,Xavier,Martinez,70000,1948-09-08,M,1
2008,2,12,22490,Desiree,Vazquez,10000,1968-04-26,F,2
2008,5,27,21749,Ashley,Williams,50000,1946-02-25,F,2
2008,7,2,24255,Chloe,Lee,40000,1981-09-12,F,2
2008,1,20,25138,Seth,Russell,80000,1972-09-15,M,1
2008,3,24,23391,Joanna,Moreno,60000,1971-06-24,F,5
2008,6,29,19356,Francis,Ortega,20000,1980-11-10,M,4
2008,4,2,13694,Savannah,Gray,30000,1975-12-14,F,2
2008,2,5,24209,Chelsea,Jordan,60000,1973-11-10,F,2
2008,1,31,25594,Cindy,Malhotra,30000,1974-07-03,F,1
2008,4,21,25664,Jon,Hu,30000,1982-07-22,M,3
2008,3,23,22649,Corey,Tang,30000,1970-08-20,M,4
2008,2,16,23960,Eugene,Zheng,30000,1979-12-07,M,4
2008,5,4,14548,Maria,Turner,10000,1959-06-20,F,2
2008,2,29,21167,Kara,Becker,90000,1973-10-11,F,2
2008,4,11,12694,Jay,Arthur,120000,1976-01-11,M,1
2008,3,7,18080,Paige,Richardson,60000,1951-11-13,F,4
2008,2,27,28280,Tristan,Powell,50000,1939-02-22,M,1
2008,1,30,26977,Barry,Madan,30000,1982-08-22,M,4
2008,6,14,19137,Eric,Russell,60000,1970-03-15,M,2
2008,1,5,23183,Megan,Davis,60000,1970-10-16,F,2
2008,2,19,11091,Dalton,Perez,90000,1961-04-04,M,3
2008,4,3,11200,Jason,Griffin,70000,1951-11-22,M,3
2008,6,27,14679,Natasha,Suarez,80000,1970-10-16,F,3
2008,3,4,23596,Katherine,Bradley,110000,1961-07-08,F,2
2008,6,3,27736,Mackenzie,Young,40000,1981-08-21,F,3
2008,7,1,15060,Max,Vazquez,20000,1962-12-24,M,1
2008,6,23,20753,Taylor,Kelly,30000,1959-11-22,F,1
2008,4,10,17125,Paige,Rogers,20000,1958-11-19,F,1
2008,6,14,11710,Zoe,Ramirez,40000,1966-03-20,F,1
2008,3,20,18711,Emma,Diaz,70000,1971-05-14,F,2
2008,6,10,16189,Amanda,Hughes,30000,1983-04-02,F,2
2008,3,4,18033,Evelyn,Patel,30000,1980-05-20,F,1
2008,4,23,23377,Samantha,Hayes,70000,1966-05-07,F,3
2008,6,8,24321,Gabriel,Scott,40000,1968-02-10,M,2
2008,1,16,12894,Natalie,Walker,70000,1976-08-07,F,2
2008,4,8,19419,Allison,Adams,40000,1963-08-26,F,2
2008,4,10,24076,Casey,Hernandez,10000,1969-10-17,M,4
2008,4,24,11502,Jared,Peterson,40000,1979-03-07,M,1
2008,2,13,23737,Elena,Velez Amezaga,60000,1955-03-14,F,2
2008,4,15,15455,Denise,Raman,10000,1944-04-09,F,5
2008,4,29,25564,Fernando,Nelson,10000,1981-09-20,M,3
2008,6,20,24402,Devin,Alexander,170000,1968-07-06,M,2
2008,3,7,14992,Dale,Andersen,20000,1916-08-14,M,2
2008,3,18,18140,Anthony,White,130000,1959-07-03,M,3
2008,5,14,11287,Henry,Garcia,70000,1965-01-16,M,2
2008,4,2,26033,Danny,Vazquez,70000,1969-07-13,M,1
2008,4,21,29257,Jeremiah,Russell,90000,1959-10-26,M,3
2008,6,10,28134,Terrance,Rana,80000,1960-11-23,M,2
2008,6,8,12369,Terrence,Lal,60000,1967-10-06,M,2
2008,5,27,16264,Jennifer,Howard,10000,1932-04-22,F,1
2008,3,31,17916,Tracy,Xu,10000,1982-03-14,F,3
2008,5,23,26422,Pedro,Suri,70000,1979-09-03,M,4
2008,6,2,12660,Toni,Sanchez,80000,1951-10-19,F,2
2008,4,9,19910,Orlando,Rubio,130000,1959-06-04,M,3
2008,1,11,23261,Jada,Peterson,30000,1959-04-19,F,4
2008,6,15,22817,Calvin,Nath,120000,1950-03-18,M,6
2008,1,13,11858,Jordan,Coleman,40000,1966-12-07,M,1
2008,2,15,20518,Desiree,Sanz,70000,1951-10-24,F,3
2008,5,28,18608,Ian,Phillips,60000,1968-04-17,M,3
2008,3,18,15843,Caleb,Wright,80000,1972-11-02,M,3
2008,5,10,24284,Melissa,Sanders,40000,2979-07-20,F,5
2008,6,30,24727,Mallory,Jimenez,40000,1978-03-03,F,3
2008,3,7,17108,Susan,Xu,20000,1975-09-09,F,1
2008,7,31,20201,Chloe,Harris,70000,1963-08-18,F,2
2008,6,11,22201,Lindsey,Luo,70000,1961-01-05,F,5
2008,2,13,20765,Wyatt,Lopez,40000,1961-05-19,M,3
2008,2,8,20621,Meredith,Alonso,120000,1976-02-06,F,5
2008,3,12,15952,Evan,Cooper,90000,1960-06-20,M,3
2008,5,4,12622,Micheal,Rubio,40000,1973-04-10,M,2
2008,5,12,13124,Marco,Vance,70000,1968-03-01,M,2
2008,1,3,27500,Luis,Hill,80000,1959-09-13,M,4
2008,5,6,15767,George,Prasad,160000,1963-05-24,M,2
2008,2,28,19751,Kaylee,Hall,40000,1981-07-06,F,1
2008,7,17,14906,Robert,Washington,40000,1960-11-16,M,3
2008,3,2,14250,Adam,Collins,130000,1946-08-03,M,2
2008,6,27,15197,Elijah,Kumar,60000,1961-09-19,M,5
2008,2,6,21180,Katherine,Flores,60000,1969-03-24,F,1
2008,2,6,14653,Troy,Fernandez,60000,1963-01-07,M,3
2008,5,14,12786,James,Yang,40000,1960-03-03,M,1
2008,1,10,18753,James,Moore,40000,1979-05-19,M,2
2008,1,10,16165,Jenny,Liu,70000,1971-02-03,F,4
2008,6,16,11661,Jeremiah,James,60000,1974-01-07,M,2
2008,4,5,21007,Nuan,Ma,20000,1964-04-21,M,2
2008,4,9,13199,Timothy,Stewart,130000,1947-06-25,M,2
2008,6,22,20578,Martin,Kapoor,100000,1957-03-01,M,3
2008,7,31,26564,Franklin,Chen,40000,1958-09-26,M,3
2008,5,12,27732,Katherine,White,40000,1982-05-27,F,2
2008,5,25,17553,Summer,Sanchez,70000,1946-09-25,F,4
2008,6,10,21542,Patricia,Vance,70000,1953-05-24,F,2
2008,5,27,23091,Richard,Peterson,60000,1981-02-06,M,4
2008,6,25,19850,Jeremiah,Hill,40000,1948-07-17,M,2
2008,4,17,24793,Cole,Morgan,40000,1974-07-07,M,2
2008,4,5,24562,Ricky,Rubio,110000,1958-10-12,M,1
2008,5,13,11420,Jordan,Turner,100000,1950-07-12,M,2
2008,5,14,14213,Autumn,Guo,80000,1979-11-11,F,2
2008,5,10,14947,Alejandro,Chen,20000,1969-01-11,M,1
2008,7,7,20309,Cristina,Sharma,10000,1948-11-11,F,2
2008,2,13,13803,Krystal,Zheng,40000,1938-08-03,F,3
2008,4,21,23741,Dana,Romero,70000,1956-11-02,F,1
2008,5,16,23708,Victoria,Coleman,70000,1950-07-02,F,2
2008,5,9,18821,Juan,Morgan,80000,1966-12-16,M,1
2008,5,20,21290,Angel,Torres,100000,1966-06-19,M,3
2008,4,1,12649,Omar,Goel,80000,1955-12-10,M,1
2008,3,23,15990,Eduardo,Richardson,70000,1957-05-25,M,2
2008,4,18,28609,Jose,Harris,30000,1960-10-12,M,3
2008,1,15,23898,Shawna,Rai,10000,1971-02-06,F,2
2008,7,20,20688,Steven,Ramirez,50000,1969-09-11,M,3
2008,3,6,21102,Willie,Zheng,40000,1967-03-02,M,4
2008,7,14,11094,Cedric,Ma,70000,1966-04-01,M,4
2008,2,20,21065,Robert,Thompson,40000,1971-09-07,M,4
2008,3,14,21626,Brianna,Garcia,70000,1973-10-25,F,3
2008,3,5,15535,Jordan,Scott,70000,1967-11-01,M,2
2008,2,6,17937,Heidi,Kapoor,30000,1964-11-18,F,3
2008,3,16,15980,Gabrielle,Morgan,100000,1964-05-22,F,1
2008,5,16,17145,Sarah,Bennett,60000,1952-04-15,F,2
2008,3,25,23373,Gabrielle,Murphy,60000,1967-06-15,F,2
2008,5,12,26239,Kaitlyn,Turner,40000,1978-12-06,F,3
2008,3,19,15873,Hailey,Richardson,70000,1976-10-19,F,5
2008,3,24,15942,Lucas,Rodriguez,80000,1968-08-09,M,4
2008,1,16,20613,Lindsay,Raje,110000,1977-10-14,F,2
2008,4,9,27295,Wyatt,Taylor,70000,1970-05-18,M,2
2008,4,15,16166,April,Goel,70000,1971-08-10,F,3
2008,3,27,14637,Dustin,Nath,40000,1964-03-08,M,2
2008,5,12,11501,Brandy,Chandra,40000,1979-07-07,F,2
2008,6,8,14012,Eddie,Vazquez,40000,1954-02-12,M,4
2008,4,16,19685,Brandy,Perez,110000,1968-03-16,F,2
2008,3,16,21468,Ethan,Yang,60000,1950-08-27,M,2
2008,4,10,20912,Christy,Hu,40000,1970-11-02,F,2
2008,4,16,21258,Alfredo,Serrano,40000,1947-11-22,M,2
2008,3,30,16279,Victoria,Patterson,10000,1967-06-25,F,3
2008,6,6,13151,Ethan,Moore,40000,1982-12-06,M,4
2008,3,14,13838,Jill,Rubio,30000,1980-06-27,F,3
2008,6,27,18540,Victoria,Perry,70000,1947-06-28,F,4
2008,4,1,23370,Mya,Alexander,70000,1967-07-19,F,3
2008,7,11,22482,Cassidy,Jenkins,10000,1969-09-16,F,2
2008,3,11,18137,Gabriel,Kumar,90000,1959-01-11,M,4
2008,7,15,19796,Marshall,Xie,120000,1962-11-13,M,4
2008,4,15,28137,Kristi,Lopez,100000,1962-09-27,F,2
2008,4,20,15583,Lindsey,Xu,70000,1972-09-28,F,3
2008,6,19,27872,Ivan,Martinez,20000,1983-02-02,M,2
2008,1,5,23689,Kayla,Hall,40000,1951-02-26,F,3
2008,1,17,11142,Eduardo,Patterson,40000,1981-08-14,M,2
2008,1,15,23239,Curtis,Wu,40000,1978-05-19,M,1
2008,2,20,16199,Terrence,Xie,40000,1976-08-18,M,2
2008,6,21,29343,Glenn,Wu,40000,1944-04-14,M,3
2008,1,28,23269,Taylor,Griffin,40000,1960-06-23,F,2
2008,1,17,14419,Abigail,Ward,70000,1956-05-13,F,3
2008,5,4,22032,Ivan,Fernandez,40000,1946-09-12,M,1
2008,7,11,25282,Gabriel,Perez,50000,1978-01-10,M,1
2008,3,4,25814,Krystal,Zeng,80000,1979-10-13,F,3
2008,4,16,26751,Mallory,Serrano,60000,1964-07-25,F,1
2008,2,18,11755,Willie,Pal,60000,1972-05-15,M,1
2008,4,30,13930,Samantha,Coleman,70000,1966-02-18,F,3
2008,4,13,14272,Sydney,Ward,30000,1978-03-03,F,4
2008,2,20,19828,Madison,Wilson,80000,1968-01-06,F,1
2008,6,18,18141,Deanna,Chandra,130000,1959-10-07,F,4
2008,5,2,20381,Blake,Bennett,60000,1942-06-07,M,1
2008,5,21,19221,Kaitlyn,Williams,30000,1961-03-26,F,2
2008,1,14,19715,Elijah,Parker,120000,1964-06-07,M,2
2008,7,13,11533,Ebony,Gill,40000,1961-07-21,F,1
2008,6,14,12875,Brianna,Ross,60000,1963-05-15,F,5
2008,3,18,27133,Phillip,Arun,20000,1956-07-18,M,2
2008,2,6,12325,Gloria,Martin,130000,1955-03-18,F,4
2008,7,11,11639,Angelica,Perry,70000,1976-12-23,F,1
2008,3,30,18164,Alisha,Wang,120000,1957-08-20,F,2
2008,6,14,19305,Gabriella,Young,10000,1972-02-22,F,3
2008,2,4,11632,Alexandra,Jenkins,60000,1975-05-06,F,2
2008,7,12,11179,Molly,Rodriguez,120000,1947-06-14,F,3
2008,6,21,24997,Melvin,Kumar,60000,1957-10-01,M,2
2008,5,26,19807,Shannon,Zhao,110000,1963-04-24,F,2
2008,1,24,20401,Hannah,Jenkins,50000,1946-04-11,F,4
2008,2,7,17209,Jacqueline,James,90000,1957-08-20,F,2
2008,6,21,17550,Mason,Edwards,60000,1946-10-21,M,1
2008,6,26,13838,Jill,Rubio,30000,1980-06-27,F,3
2008,4,14,16213,Kaylee,Turner,60000,1970-05-16,F,2
2008,4,14,24112,Mary,Foster,40000,1967-10-23,F,2
2008,2,27,26116,Ashley,Martin,70000,1957-07-05,F,2
2008,4,28,12407,Shawn,Raji,50000,1974-08-27,M,3
2008,1,13,27491,Maurice,Luo,20000,1956-03-04,M,2
2008,5,14,13709,Zachary,Robinson,60000,1970-08-14,M,3
2008,5,8,15722,Angela,Jenkins,80000,1978-11-26,F,3
2008,3,15,18088,Seth,Stewart,60000,1952-01-23,M,2
2008,5,18,21970,Jada,Rivera,60000,1968-02-21,F,2
2008,4,3,12695,Kari,Ruiz,90000,1975-02-02,F,1
2008,6,8,14682,Gail,Alexander,70000,1972-08-12,F,1
2008,4,13,19101,Susan,Cai,90000,1974-12-07,F,4
2008,5,12,16071,Taylor,Rodriguez,60000,1975-01-10,F,1
2008,2,5,16005,Jordan,Hill,90000,1942-10-07,M,3
2008,7,3,11185,Ashley,Henderson,70000,1948-10-08,F,4
2008,5,28,14796,Michael,Miller,10000,1969-01-08,M,5
2008,1,28,20526,Brittany,Alexander,60000,1953-05-27,F,2
2008,7,28,11229,Adrian,Stewart,70000,1955-12-03,M,2
2008,7,15,11176,Mason,Roberts,90000,1972-01-25,M,1
2008,2,17,25947,Sam,Wilson,40000,1958-10-13,M,2
2008,5,31,11167,Jasmine,Barnes,80000,1976-08-01,F,2
2008,4,26,15460,Bethany,Nara,20000,1946-02-13,F,1
2008,6,17,20356,Louis,Lu,40000,1939-07-08,M,2
2008,6,2,18976,Garrett,Howard,40000,1948-04-21,M,2
2008,1,8,24123,Heather,Hu,20000,1980-05-03,F,2
2008,1,22,23268,Katelyn,Morris,40000,1959-12-25,F,4
2008,7,16,20275,Angela,Kelly,30000,1984-01-06,F,2
2008,3,9,19589,Jake,Huang,60000,1968-09-07,M,2
2008,2,22,12261,Kaitlin,Sanchez,10000,1964-10-26,F,4
2008,6,23,14974,K.,Saravan,30000,1983-07-02,M,4
2008,6,7,24221,Heidi,Perez,130000,1972-03-10,F,3
2008,3,10,11277,Charles,Jackson,80000,1967-06-10,M,1
2008,1,1,12627,Leah,Zheng,20000,1972-01-04,F,5
2008,4,26,29298,Diana,Moreno,60000,1964-07-01,F,2
2008,1,13,12038,George,Vance,40000,1947-08-10,M,3
2008,2,15,16272,Raul,Deng,20000,1969-08-07,M,2
2008,2,14,17832,Cameron,Sharma,30000,1966-12-11,M,1
2008,3,4,17360,Kyle,Lal,40000,1979-01-04,M,2
2008,4,11,29265,Marissa,Diaz,90000,1940-11-08,F,1
2008,1,25,11030,Bethany,Yuan,10000,1951-02-22,F,1
2008,6,21,24240,Edwin,Hu,10000,1949-04-09,M,1
2008,5,15,28608,Brian,Richardson,20000,1960-04-02,M,2
2008,7,21,13669,Kristy,Gill,60000,1967-03-03,F,2
2008,5,30,18019,Yolanda,Raji,40000,1967-12-23,F,3
2008,6,9,12351,Cara,Zhang,100000,1977-10-02,F,1
2008,1,22,20484,Gabriella,Morgan,50000,1946-02-22,F,4
2008,2,21,17242,Dale,Chande,110000,1977-04-28,M,4
2008,6,26,12745,Rafael,Wu,40000,1976-06-13,M,2
2008,7,24,17239,Desiree,Romero,100000,1977-08-23,F,1
2008,4,25,24271,Leonard,Shen,20000,1954-04-21,M,3
2008,3,27,15498,Alexandra,Washington,60000,1974-02-08,F,1
2008,1,24,12136,Blake,Turner,30000,1936-11-08,M,4
2008,7,19,16918,Alexandria,Cox,40000,1983-08-11,F,3
2008,3,10,21194,Tara,Nara,60000,1966-06-24,F,3
2008,6,20,24336,Gabrielle,Wright,70000,1966-03-09,F,2
2008,4,16,19235,Kayla,Bennett,50000,1976-08-05,F,2
2008,4,12,16325,Emma,Williams,30000,1917-09-10,F,1
2008,4,5,24801,Chase,Bailey,60000,1975-07-11,M,2
2008,3,15,14840,Autumn,Zhu,30000,1981-10-23,F,2
2008,4,4,18439,Angela,Coleman,60000,1945-07-15,F,1
2008,5,1,13123,Kelli,Raji,70000,1968-05-04,F,2
2008,6,7,16749,Aaron,Coleman,30000,1978-05-10,M,3
2008,1,25,14453,Jesse,Scott,90000,1960-08-12,M,4
2008,7,22,12097,Sean,Allen,60000,1953-11-13,M,2
2008,5,9,17136,Glenn,Ye,70000,1950-08-27,M,2
2008,5,2,16141,Shelby,Ramirez,60000,1964-11-01,F,4
2008,6,6,25851,Seth,Washington,50000,1945-03-14,M,1
2008,7,29,25066,Charles,Robinson,70000,1961-05-20,M,3
2008,1,1,22308,Cassandra,Lopez,40000,1977-08-22,F,4
2008,4,6,12202,Xavier,Ross,100000,1942-05-25,M,5
2008,1,21,22722,Tina,Fernandez,70000,1966-07-19,F,4
2008,3,27,12347,Summer,Madan,90000,2884-03-20,F,2
2008,6,13,21100,Sandra,Zhang,30000,1983-06-23,F,5
2008,6,14,17332,Jonathan,Green,90000,1962-04-02,M,4
2008,2,25,29210,Devin,Peterson,100000,1969-08-07,M,2
2008,2,6,24738,Hannah,Davis,40000,1958-09-17,F,4
2008,1,25,27430,Stephanie,Young,60000,1954-05-26,F,3
2008,2,7,17615,Brittany,Long,40000,1968-10-09,F,3
2008,7,18,26100,James,Ptaszynski,40000,1940-04-02,F,2
2008,3,27,12360,Mario,Goel,130000,1975-07-26,M,1
2008,6,29,12963,Marcus,Anderson,70000,1966-10-25,M,4
2008,2,29,20284,Deanna,Ashe,60000,1947-06-12,F,4
2008,1,21,15104,Ashley,Thompson,80000,1957-02-04,F,1
2008,3,20,21872,Alisha,Lal,60000,1979-12-01,F,2
2008,4,15,11711,Daniel,Davis,70000,1966-12-08,M,2
2008,3,7,14234,Gina,Romero,100000,1974-06-17,F,2
2008,5,3,15024,Nathan,Jones,30000,1956-11-13,M,1
2008,6,22,28571,Anna,Torres,40000,1978-10-12,F,2
2008,5,5,13554,Paula,Moreno,30000,1973-11-14,F,1
